well_id,depth,gamma_ray,resistivity,bulk_density,neutron_porosity,sonic_dt,caliper,lithology,gamma_grad,density_neutron_sep,gamma_ma_5,resistivity_ratio
WELL_1,30,26.586804571213257,126.43892253156918,2.786788881554962,0.03925848130055722,72.85016140271337,8.254651363688554,limestone,-33.249954957676515,2.7475304002544045,47.306355399325945,0.7267434196871834
WELL_1,31,48.937210592167496,69.48833238085533,2.2299746526282442,0.2581341467794274,94.62517860878424,8.598537296760082,sandstone,22.35040602095424,1.9718405058488169,45.93269533523291,-0.4504197679831894
WELL_1,32,49.68469727314381,58.039321810576396,2.1901775812291477,0.20970396290106497,92.74605872657304,8.513930532903776,sandstone,0.7474866809763157,1.9804736183280829,46.789729763907545,-0.164761625124756
WELL_1,33,56.84174767495758,86.8278822135711,2.235101955801963,0.2882728389270161,92.43736011029957,8.413611559678326,sandstone,7.15705040181377,1.946829116874947,48.377443928074385,0.49601820808575714
WELL_1,34,63.853449275985305,97.7296446238586,2.3231888164172254,0.2166720419311147,95.85785475888662,8.209430108185527,sandstone,7.011701601027724,2.106516774486111,49.18078187749349,0.12555600957158397
WELL_1,35,55.24576451140321,77.35761202384609,2.164631529129138,0.2509780121205393,79.1392120500239,8.117458696587157,sandstone,-8.607684764582096,1.9136535170085986,54.91257386553148,-0.20845294872830344
WELL_1,36,51.87352489453228,88.29368405255946,2.280910617905695,0.24225889049588395,98.85995175257777,8.640048590672484,sandstone,-3.372239616870928,2.0386517274098113,55.49983672600443,0.1413703414906633
WELL_1,37,47.91531767255016,78.61930466077904,2.218273367455674,0.2288643257326955,83.41592478860005,8.568184439711791,sandstone,-3.9582072219821214,1.9894090417229784,55.14596080588571,-0.10957045790525011
WELL_1,38,48.282405169436956,83.85799876596874,2.2463205786535676,0.14643206196052802,84.592237088012,8.478274267182229,sandstone,0.3670874968867963,2.0998885166930394,53.434092304781586,0.06663368657091606
WELL_1,39,48.52983355770847,83.61431103265305,2.2475018414216166,0.26548699968801687,91.87475088658769,8.437395258356712,sandstone,0.2474283882715156,1.9820148417335997,50.369369161126215,-0.002905956937939602
WELL_1,40,36.18072544379,59.194619664529775,2.259159017403795,0.251813404423314,99.2482259815091,8.334421384216858,sandstone,-12.349108113918469,2.0073456129804814,46.55636134760358,-0.29205157665638004
WELL_1,41,46.54279774064245,83.35847668890432,2.3347543729615463,0.22344584404641687,99.30757712839782,8.533994580581462,sandstone,10.362072296852446,2.1113085289151297,45.490215916825605,0.40821036035567015
WELL_1,42,58.19967471551751,95.1221690959388,2.2406888335304425,0.18938850258213535,88.38543337242629,8.797809034776895,sandstone,11.656876974875061,2.0513003309483073,47.54708732541908,0.14112172959850078
WELL_1,43,55.996314571930775,73.21871649607992,2.2152689949738145,0.168073806887033,98.66603275189087,8.677212712049231,sandstone,-2.2033601435867354,2.0471951880867816,49.08986920591784,-0.2302665383688568
WELL_1,44,47.87709065575504,82.72548768525897,2.1238411354985143,0.2053985651187175,98.00667384518482,8.696309475346016,sandstone,-8.119223916175734,1.9184425703797967,48.959320625527155,0.12984072439576333
WELL_1,45,127.94211990885705,19.649880104482946,2.522204698389851,0.36874459573795654,111.68245443043993,9.19845021508153,shale,80.06502925310201,2.1534601026518945,67.31159951854056,-0.7624688514470443
WELL_1,46,52.19866784077448,96.56363666962795,2.160324638880235,0.21631266080345635,89.54817807146927,8.279749619030577,sandstone,-75.74345206808258,1.9440119780767788,68.44277353856697,3.914209967499894
WELL_1,47,52.875099423476215,90.93399187183465,2.2178498115034824,0.28165277825864415,88.08383995479805,8.410663305861867,sandstone,0.6764315827017313,1.9361970332448382,67.37785848015872,-0.05829984238325592
WELL_1,48,45.16834244034104,67.4909852983303,2.2044331522433422,0.17697733392302428,88.85080305652025,8.51149480060486,sandstone,-7.706756983135172,2.027455818320318,65.21226405384077,-0.25780245748526787
WELL_1,49,30.711293303763476,78.19422871045977,2.234491130992131,0.23543766972071617,97.22781043545496,8.670270852920101,sandstone,-14.457049136577567,1.999053461271415,61.77910458344245,0.15858774864254732
WELL_1,50,44.01080344380545,68.67728881379294,2.2613596469825277,0.20358160490987437,82.63167588525826,8.97482834868012,sandstone,13.299510140041974,2.0577780420726532,44.99284129043214,-0.12170898100301586
WELL_1,51,46.487919107152315,70.32560865732948,2.1227779240929356,0.24554206277136487,84.07238492522075,8.505724111913565,sandstone,2.477115663346865,1.8772358613215707,43.8506915437077,0.024000945174258215
WELL_1,52,56.72269847452523,65.13944318179657,2.236358549495912,0.26571362230581425,75.25951765881912,8.337898830604157,sandstone,10.234779367372916,1.9706449271900977,44.6202113539175,-0.07374504927220993
WELL_1,53,41.737378153793294,76.9198945592515,2.2299948830363583,0.1881621210116023,86.0737599233219,8.345355005909436,sandstone,-14.985320320731937,2.041832762024756,43.93401849660795,0.1808497402192566
WELL_1,54,46.16739926270691,82.99681238562408,2.277912633023589,0.25165992989639246,93.92180556801195,8.325205176102981,sandstone,4.430021108913614,2.0262527031271964,47.02523968839664,0.07900320016288531
WELL_1,55,123.93416218016162,31.595118415119572,2.5331110615394,0.362379817645059,137.65630546371025,9.102982702550646,shale,77.76676291745471,2.170731243894341,63.00991143566787,-0.6193213027468971
WELL_1,56,43.62649747766372,100.6594504365861,2.16690196240444,0.1625866725919493,95.64770746836285,8.505538186323243,sandstone,-80.3076647024979,2.0043152898124905,62.437627109770155,2.1859178090124325
WELL_1,57,49.99263705238711,74.30212880625298,2.2204597585358323,0.2062567029150587,86.2440424184736,8.423617955526248,sandstone,6.366139574723391,2.0142030556207735,61.091614825342525,-0.2618464686228128
WELL_1,58,45.66610331354826,67.29471483237661,2.205125966938443,0.14491721435013355,94.10785320933101,8.578050653796629,sandstone,-4.326533738838847,2.0602087525883093,61.87735985729353,-0.09430973360330763
WELL_1,59,48.2944425641232,83.28333716905378,2.2460632970619665,0.19827994610187102,86.80451818667757,8.605663321926075,sandstone,2.628339250574939,2.0477833509600956,62.30276851757678,0.2375910556498082
WELL_1,60,50.63374110536295,110.37327874289223,2.3133650346769006,0.2479903642116505,85.42959050563309,8.387088599346084,sandstone,2.3392985412397493,2.0653746704652503,47.64268430261705,0.32527444858326904
WELL_1,61,40.95733943505999,83.91983164445827,2.0953366846820494,0.20624142169171003,88.1597016040691,8.195141893366001,sandstone,-9.676401670302958,1.8890952629903393,47.108852694096306,-0.23967256748850996
WELL_1,62,55.35560374071894,62.636345468809395,2.2457715601901977,0.3035133227046715,80.33396634026867,8.47028971899859,sandstone,14.398264305658948,1.9422582374855262,48.18144603176267,-0.25361688362079016
WELL_1,63,45.71403212300774,70.69394121421186,2.270396981636803,0.2531898731448533,94.62982889580802,8.355332183509754,sandstone,-9.6415716177112,2.0172071084919496,48.19103179365457,0.1286408982691185
WELL_1,64,68.4444978513092,53.16982357252925,2.1807529734533198,0.22509187853171123,90.5363635148739,8.59760881587575,sandstone,22.730465728301454,1.9556610949216084,52.22104285109176,-0.2478871221591995
WELL_1,65,61.61478598469148,77.92570760717365,2.2380708999156838,0.20216451841827252,93.52997111076385,8.436304297869933,sandstone,-6.829711866617714,2.035906381497411,54.417251826957475,0.4656002666789887
WELL_1,66,120.14502897129374,22.440887162476518,2.534130473259065,0.2916757379330449,127.88622739738743,9.132449170330615,shale,58.53024298660226,2.24245473532602,70.25478973420422,-0.7120220290381981
WELL_1,67,56.554648725381135,75.97163238153996,2.2974370485631495,0.19970760938547885,76.61802055424467,8.710318608134333,sandstone,-63.590380245912606,2.0977294391776704,70.49459873113666,2.385411273248251
WELL_1,68,24.755988412862507,108.11843266278709,2.7330265636507924,0.07521642667939663,69.11552487872504,8.433861622972282,limestone,-31.798660312518628,2.657810136971396,66.30298998910762,0.4231421554798438
WELL_1,69,49.738676791205,66.45123226888786,2.2467314899662494,0.2249558314036173,93.41362004681785,8.32503865725106,sandstone,24.982688378342495,2.021775658562632,62.56182577708678,-0.38538479857413355
WELL_1,70,45.77073023874944,87.36414314269922,2.2947507796666207,0.2489776602387877,90.49232922691678,8.40252099521577,sandstone,-3.9679465524555653,2.045773119427833,59.39301462789837,0.31471065561567735
WELL_1,71,52.204277693524304,63.352614838255576,2.1915343549419903,0.2652931393737887,92.41220688028153,8.43049465324541,sandstone,6.4335474547748674,1.9262412155682016,45.804864372344475,-0.2748442031328985
WELL_1,72,55.60682270077201,99.02809585540155,2.2101525489927525,0.20717776172651572,86.68412535991797,8.692770063743072,sandstone,3.402545007247703,2.0029747872662367,45.61529916742265,0.5631256280143826
WELL_1,73,33.84150046169048,167.4415378234796,2.772728544898988,0.047355638411429625,66.40482160459099,8.141242189572942,limestone,-21.765322239081527,2.7253729064875585,47.432401577188244,0.6908488078774504
WELL_1,74,44.87039822431854,82.28238445137058,2.27416269682253,0.19327469972646769,76.0516820312856,8.536106168361087,sandstone,11.028897762628063,2.0808879970960623,46.458745863810954,-0.5085903681909898
WELL_1,75,70.12228589127827,76.68077810260534,2.2347301986525476,0.27346490855608235,93.54164771437073,8.543372207396589,sandstone,25.251887666959725,1.9612652900964653,51.329056994316716,-0.06807783204284523
WELL_1,76,52.51064654659765,83.47713038626236,2.1753967054971994,0.17975664526600907,101.32096867274542,8.536776670381032,sandstone,-17.61163934468062,1.9956400602311903,51.39033076493139,0.08863175950774682
WELL_1,77,49.77447676472745,78.3700564368145,2.2714380902858577,0.2961607330521246,93.14371600264677,8.38238263473709,sandstone,-2.7361697818701955,1.9752773572337332,50.223861577722474,-0.06117931852492531
WELL_1,78,47.90650636095751,95.78841840573646,2.2032443968343847,0.24556739467090805,76.07557575613122,8.454024085710723,sandstone,-1.8679704037699452,1.9576770021634766,53.03686275757589,0.22225787195860258
WELL_1,79,53.99883333193522,98.77535459629337,2.191460716052915,0.1749170494710819,88.43558901064908,8.274916198450622,sandstone,6.092326970977709,2.016543666581833,54.86254977909922,0.03118264441850327
WELL_1,80,122.1852732233355,19.69020412450144,2.4164271746449373,0.4121775644044346,123.74228885308439,9.470114967251337,shale,68.18643989140028,2.0042496102405027,65.27514724551067,-0.8006567103203259
WELL_1,81,101.83485034053675,14.637510544930679,2.5082178923374405,0.3480355771669894,123.68371473560244,9.200174779389293,shale,-20.350422882798753,2.1601823151704513,75.13998800429849,-0.2566095073277306
WELL_1,82,125.87278499553028,16.335640333989094,2.4898487550786585,0.3486982517906208,130.3942437499742,9.171288995129244,shale,24.037934654993535,2.1411505032880376,90.35964965045905,0.11601219919506867
WELL_1,83,125.83415270723609,32.5731055961093,2.4270292041750334,0.4355432907616115,103.72518914360502,8.680405836270264,shale,-0.038632288294195405,1.991485913413422,105.94517891971478,0.9939901301778409
WELL_1,84,39.048592602589295,62.060545918533585,2.2425695168119777,0.22869526792505404,88.47107238976581,8.470024406647507,sandstone,-86.78556010464679,2.0138742488869235,102.95513077384558,0.9052695400940345
WELL_1,85,130.3068903552698,23.88959078576134,2.416057476099547,0.3655243611506799,124.44328141669592,9.321328999140112,shale,91.25829775268049,2.050533114948867,104.57945420023243,-0.6150599316815384
WELL_1,86,114.70170751680821,19.277365519689283,2.483883608631393,0.3518211958616188,119.17347880041692,9.224686444409333,shale,-15.605182838461573,2.1320624127697743,107.15282563548674,-0.19306422229806597
WELL_1,87,122.40957147224337,22.22585899476079,2.429721490872785,0.3659727388848485,123.16627158757126,9.403465977030901,shale,7.707863955435158,2.0637487519879363,106.46018293082935,0.15295105921294128
WELL_1,88,112.68874792927504,20.89673142343306,2.4950222022819295,0.4458558897071989,116.94328508554992,9.035691670470626,shale,-9.720823542968333,2.0491663125747306,103.83110197523715,-0.05980095399872021
WELL_1,89,112.72544503741001,11.37457553731563,2.570618773618171,0.3303399507620351,118.46955672756124,9.52894162707054,shale,0.03669710813497318,2.2402788228561357,118.56647246220128,-0.4556768086438402
WELL_1,90,102.93642866083128,23.505229244094537,2.411733209637946,0.4298677894611835,107.64097850367313,8.761632645937334,shale,-9.78901637657873,1.9818654201767625,113.09238012331359,1.0664708908902027
WELL_1,91,117.43464640458296,24.582584848521307,2.4808365143732063,0.3665713970845372,135.76835365971775,9.738809884608267,shale,14.498217743751681,2.114265117288669,113.63896790086854,0.04583472014838774
WELL_1,92,132.04080063705513,16.60919888215121,2.4614772752045715,0.328462104809707,125.80653937803241,8.792601753505917,shale,14.606154232472164,2.1330151703948643,115.56521373383089,-0.32435099951865765
WELL_1,93,130.59607708780388,29.751341625857396,2.5182640058946877,0.3612340911922026,129.21549930105434,9.605133361291468,shale,-1.4447235492512505,2.157029914702485,119.14667956553664,0.7912568713852395
WELL_1,94,142.81964884722353,14.704681939840778,2.5078992463841514,0.37367594039719204,131.45274598330948,9.295903488454192,shale,12.223571759419656,2.1342233059869593,125.16552032749937,-0.5057472659632705
WELL_1,95,95.5370563102765,17.983405966173436,2.492312345049849,0.3226254013136462,129.6481760789279,8.818996189568242,shale,-47.282592536947035,2.169686943736203,123.68564585738838,0.22297143452312973
WELL_1,96,114.39244465508521,26.4300309961583,2.438195537461821,0.40295867836806704,110.97141025673051,9.720328664191285,shale,18.855388344808716,2.035236859093754,123.07720550748886,0.4696899489380857
WELL_1,97,120.31906956224277,20.200075432396225,2.4913362667324828,0.40430267457325436,112.84656013611058,9.198665882290834,shale,5.92662490715756,2.0870335921592282,120.73285929252638,-0.2357150305524659
WELL_1,98,116.06848731471358,11.275685267266281,2.53174053691147,0.36591308065601635,126.94016340490016,9.244961354682014,shale,-4.250582247529195,2.1658274562554536,117.82734133790832,-0.44179984352025226
WELL_1,99,119.9554859555765,29.598608165811534,2.4800211942735846,0.3176819072929333,121.79694911853346,9.324934405028026,shale,3.8869986408629273,2.1623392869806515,113.2545087595789,1.6249941767829719
WELL_1,100,130.36485453653648,14.284566721348822,2.528858552272273,0.3094853228451584,134.15308162093135,8.870163027715648,shale,10.409368580959978,2.2193732294271147,120.22006840483091,-0.5173905934587661
WELL_1,101,27.842487129046482,161.01484495819162,2.7371686536605173,0.0963339703542714,68.09330979854965,8.49294029201069,limestone,-102.52236740749001,2.6408346833062457,102.91007689962316,10.271944616811433
WELL_1,102,136.72023143505442,17.45474985497542,2.514031508594708,0.31893792553209016,124.53676074129773,9.404621183659634,shale,108.87774430600794,2.1950935830626177,106.19030927418548,-0.8915954000421039
WELL_1,103,125.57988507504186,21.95667005524306,2.4717208081067454,0.4251627775014057,124.35667381032806,9.083637454398986,shale,-11.140346360012558,2.0465580306053397,108.09258882625113,0.2579194911226057
WELL_1,104,56.065852524642295,58.64607256219073,2.2574360940809024,0.18872545377318584,97.66756097542898,8.447794549350641,sandstone,-69.51403255039956,2.0687106403077165,95.31466214006431,1.670991202884454
WELL_1,105,125.59352987392613,21.78632338087824,2.3859001970893265,0.3539766063377257,133.34836727429243,9.41694125604272,shale,69.52767734928383,2.031923590751601,94.36039720754223,-0.6285118094178409
WELL_1,106,127.37009968883245,12.976153540530014,2.511659599947964,0.40853598360821786,125.37613770498996,9.505792737647864,shale,1.776569814906324,2.1031236163397464,114.26591971949942,-0.4043899324509648
WELL_1,107,115.77253174252839,17.174183510157754,2.358153847950744,0.41679310040590656,127.51089570776108,8.779544918716692,shale,-11.597567946304068,1.9413607475448376,110.07637978099422,0.3235188267860363
WELL_1,108,34.904921224136686,66.63401198709248,2.2720673240040528,0.21098918535734115,85.17127850003806,8.298776821383301,sandstone,-80.8676105183917,2.0610781386467116,91.9413870108132,2.8798940251035208
WELL_1,109,111.36276973015163,10.05507989211983,2.422014635322716,0.3371768768129133,130.46098589165717,9.158569236713346,shale,76.45784850601494,2.084837758509803,103.00077045191506,-0.8490998876959777
WELL_1,110,114.06669510788032,31.272085174688563,2.449189581227701,0.42668411657534544,137.9688684623017,8.807509915585664,shale,2.7039253777286945,2.0225054646523555,100.6954034987059,2.110078240074105
WELL_1,111,124.86126879297268,17.135803143116508,2.4524382070770683,0.4022150726722763,120.01703602861373,9.076007738418381,shale,10.79457368509236,2.050223134404792,100.19363731953395,-0.45204155567515136
WELL_1,112,121.95633447658633,17.856475055774784,2.423705916554429,0.41183626019389896,133.3882475080608,9.285904647383804,shale,-2.9049343163863455,2.01186965636053,101.43039786634554,0.04205650045342457
WELL_1,113,119.45508141182268,16.197417716008722,2.4472034237587126,0.47429505460130833,132.50270641253314,8.989972480354165,shale,-2.5012530647636595,1.9729083691574043,118.34042990388272,-0.09291068559634463
WELL_1,114,125.95008715333555,17.910796272160816,2.5115744457128493,0.4017399641115737,133.66887723124375,8.98736088533445,shale,6.49500574151287,2.1098344816012755,121.2578933885195,0.10578096991711683
WELL_1,115,125.23053680774743,10.980736472870001,2.419517411883593,0.41536403346236717,117.39452966875739,8.989772800488035,shale,-0.719550345588118,2.0041533784212255,123.49066172849294,-0.3869208098839455
WELL_1,116,123.87437632948927,23.197276551890326,2.42934308711333,0.24076764684959664,118.0382140628519,9.501407019488209,shale,-1.356160478258161,2.1885754402637336,123.29328323579625,1.1125428707995688
WELL_1,117,128.09133383629234,26.342845416593697,2.4257936197984,0.31442414929343776,128.70038842118032,9.26000568442126,shale,4.21695750680307,2.111369470504962,124.52028310773744,0.13560078303446543
WELL_1,118,127.64036506861696,24.38845461091047,2.503468673100648,0.39622470372561513,130.72005611040913,9.325604158046756,shale,-0.4509687676753771,2.1072439693750327,126.1573398390963,-0.0741905733710958
WELL_1,119,134.26306440469872,24.766075521550537,2.5589688669670805,0.35403234700385283,128.84449685928598,9.107419157850675,shale,6.622699336081766,2.2049365199632276,127.81993528936894,0.015483593227392678
WELL_1,120,113.97100537673866,16.275769792255797,2.5071322027831107,0.39673010219144,128.2032962339075,9.143571588107665,shale,-20.292059027960065,2.1104021005916707,125.56802900316718,-0.34281998865370433
WELL_1,121,124.01469023823078,23.812234877037877,2.4079147739225695,0.3809856839371434,125.71964918501432,9.388326067269412,shale,10.043684861492125,2.026929089985426,125.59609178491549,0.46304814954854057
WELL_1,122,107.77073228077596,27.19914012524469,2.4930659481264605,0.39066322186779745,121.7889619413422,9.33450558869921,shale,-16.243957957454825,2.102402726258663,121.53197147381222,0.14223382499358772
WELL_1,123,124.54916182748713,25.768381118189957,2.410309714501854,0.38702183319562034,128.2680987870194,9.153406901409227,shale,16.778429546711166,2.0232878813062336,120.91373082558626,-0.05260309702683519
WELL_1,124,45.736386637633494,74.27911221312702,2.241116390373426,0.16570123297057882,95.79008976637938,8.40397362646083,sandstone,-78.81277518985362,2.075415157402847,103.20839527217319,1.8825680539431806
WELL_1,125,125.50734559249126,21.558982731597965,2.456094157539387,0.3747584637200402,108.71807807499597,9.383030901833267,shale,79.77095895485778,2.081335693819347,105.51566331532372,-0.7097571297064056
WELL_1,126,136.93454122795583,11.218503637963863,2.462059783070222,0.3308052248703674,123.57807742810076,9.36215908368024,shale,11.427195635464571,2.1312545581998545,108.09963351326874,-0.4796366889091923
WELL_1,127,135.82142001516937,25.332737344791873,2.5479116181396453,0.37110348886177735,115.82433097013248,9.171352424923008,shale,-1.1131212127864671,2.176808129277868,113.70977106014743,1.258120883347123
WELL_1,128,131.57292325173276,13.587172493053345,2.565391274577447,0.41591554155041366,123.34746265254937,9.022282017397188,shale,-4.248496763436606,2.1494757330270335,115.11452334499654,-0.4636516256366304
WELL_1,129,115.94426025073815,20.094502466658405,2.470914296768517,0.418020110211305,122.25619337357897,9.326375452652872,shale,-15.628663000994607,2.052894186557212,129.1560980676175,0.4789318732011414
WELL_1,130,123.62661461399142,21.071818184642982,2.470881605125216,0.4083086216499848,130.78032064232062,9.314982256455535,shale,7.682354363253268,2.0625729834752313,128.7799518719175,0.04863597491931837
WELL_1,131,131.26388514988392,15.001627509942368,2.498546715050484,0.4299680706995013,128.93123653615598,8.942320624299619,shale,7.6372705358924975,2.0685786443509824,127.64582065630312,-0.28807151910244433
WELL_1,132,123.37651510830085,21.598361089356175,2.4445144510601198,0.3256691521310659,122.47121705250778,9.014791898008074,shale,-7.887370041583068,2.118845298929054,125.15683967492942,0.43973452713992556
WELL_1,133,123.80224484741024,11.76644816017619,2.510619480031843,0.35461579858826575,132.96601789345084,9.130775290050904,shale,0.4257297391093857,2.1560036814435772,123.60270399406492,-0.4552156938437899
WELL_1,134,123.66904466747602,18.85829700417304,2.447976442400021,0.4788911784909064,121.03307057594172,9.455880380616414,shale,-0.13320017993422084,1.9690852639091148,125.1476608774125,0.602717893068137
WELL_1,135,110.85016587132912,21.584128353123436,2.5063280351016264,0.3790329209160748,120.43196224288342,9.134169524346508,shale,-12.81887879614689,2.1272951141855514,122.59237112888005,0.14454281573501637
WELL_1,136,119.13423920041242,31.733602806834913,2.4812542724327935,0.40099555114655805,139.25300072340295,8.980920333006454,shale,8.284073329083299,2.0802587212862353,120.16644193898574,0.4702285998147684
WELL_1,137,124.42563602210511,18.377540739250684,2.4780775046308667,0.37283952131530057,119.14498331495827,9.248852571249158,shale,5.291396821692686,2.105237983315566,120.37626612174658,-0.42088073481235944
WELL_1,138,111.22211989509664,24.66788508420272,2.513549917237765,0.3602614873454394,121.44013342900912,9.268877640587062,shale,-13.20351612700847,2.1532884298923256,117.86024113128386,0.3422843368545576
WELL_1,139,114.39116943681567,28.783372018331985,2.500280713339623,0.3957305260553471,130.45156064285828,9.055134181482481,shale,3.1690495417190334,2.104550187284276,116.0046660851518,0.16683582399063535
WELL_1,140,137.04183300550716,20.29613822873495,2.529891700454977,0.3720818749372668,135.5382258138495,9.300335906756196,shale,22.650663568691485,2.15780982551771,121.2429995119874,-0.29486586158812655
WELL_1,141,150.1637975142149,17.87586331354648,2.4926118967095725,0.33873695012519367,120.76561409963024,9.354671636961976,shale,13.121964508707748,2.153874946584379,127.4489111747479,-0.11924805043758935
WELL_1,142,137.52560647456386,34.54852315626125,2.477552981573874,0.3426714636941761,131.02660608301792,8.918043194874674,shale,-12.638191039651048,2.134881517879698,130.06890526523964,0.9326911685479318
WELL_1,143,130.7450418804107,17.212192816687008,2.4929641754240546,0.42364184408658667,124.11413256735443,9.433219771082154,shale,-6.780564594153162,2.069322331337468,133.97348966230248,-0.5017965677190566
WELL_1,144,134.45161580751966,10.401813756112158,2.4373043896032565,0.3175277255441811,141.0138968202411,9.173652018640668,shale,3.7065739271089626,2.119776664059075,137.98557893644323,-0.395671785292358
WELL_1,145,145.34366377968956,11.558709994947714,2.4537460056776084,0.4120199296706389,126.43419683541347,9.333214973203363,shale,10.892047972169905,2.0417260760069693,139.64594509127974,0.11122062612933803
WELL_1,146,108.92801441857078,26.607488862052275,2.5212352316928994,0.39606502021965895,119.51511775134554,9.280950031901485,shale,-36.41564936111878,2.1251702114732405,131.3987884721509,1.3019427664231
